x y flux0 flux1 flux2 width rv
-40.257  19.665 1.92e-17 1.35e-17 1.08e-17 19.74 -2344.25
-40.238  19.649 1.83e-17 1.43e-17 1.01e-17 13.15 -2344.21
-40.238  19.655 2.24e-17 1.49e-17 9.77e-18 13.02 -2344.11
-40.234  19.627 1.78e-17 1.36e-17 1.02e-17 10.61 -2344.32
-40.210  19.618 1.74e-17 1.40e-17 8.22e-18 10.11 -2344.31
-40.210  19.691 1.89e-17 1.46e-17 7.04e-18 14.50 -2344.23
-40.208  19.669 1.96e-17 1.35e-17 1.19e-17 17.20 -2344.20
-34.421  21.557 1.62e-17 1.14e-17 8.57e-18 19.16 -2504.48
-34.336  21.462 1.62e-17 1.21e-17 7.49e-18 13.23 -2504.53
-34.320  21.361 1.52e-17 1.43e-17 9.68e-18 14.80 -2504.55
-34.302  21.487 1.31e-17 1.24e-17 6.90e-18 13.68 -2504.58
-34.297  21.488 2.11e-17 1.37e-17 1.00e-17 16.50 -2504.53
-34.294  21.528 1.86e-17 1.27e-17 9.93e-18 18.26 -2504.57
-34.275  21.408 1.55e-17 1.26e-17 7.96e-18 10.25 -2504.49
-34.260  21.458 1.38e-17 1.08e-17 7.90e-18 14.80 -2504.48
-34.260  21.483 1.65e-17 1.11e-17 7.23e-18 15.09 -2504.48
-34.259  21.451 1.70e-17 1.24e-17 7.69e-18 16.74 -2504.49
-34.256  21.456 1.51e-17 1.11e-17 6.91e-18 11.63 -2504.51
-34.254  21.449 1.50e-17 1.12e-17 7.99e-18 14.21 -2504.45
-34.248  21.469 1.40e-17 1.15e-17 5.98e-18 16.09 -2504.45
-34.245  21.438 1.64e-17 1.17e-17 7.27e-18 14.24 -2504.38
-34.244  21.453 1.37e-17 1.25e-17 7.17e-18 12.23 -2504.39
-34.240  21.400 1.70e-17 1.12e-17 7.51e-18 11.32 -2504.44
-34.240  21.408 1.59e-17 1.14e-17 7.97e-18 10.48 -2504.51
-34.213  21.441 1.61e-17 1.15e-17 6.75e-18 13.32 -2504.53
-34.193  21.540 1.63e-17 1.02e-17 7.35e-18 11.47 -2504.47
-34.044  21.364 1.87e-17 1.20e-17 7.69e-18  9.03 -2504.48
-34.020  21.454 1.83e-17 1.41e-17 8.70e-18 18.97 -2504.56
-32.288  24.182 5.48e-16 5.16e-16 3.00e-16 76.44 -384.13
-32.216  24.936 5.24e-16 3.91e-16 2.48e-16 103.60 -383.93
-32.011  24.000 6.97e-16 4.65e-16 3.07e-16 103.03 -384.23
-31.895  23.752 6.54e-16 4.47e-16 3.29e-16 96.85 -384.24
-31.892  24.376 6.79e-16 5.11e-16 3.35e-16 99.21 -384.05
-31.818  23.744 5.39e-16 4.52e-16 3.02e-16 68.93 -384.08
-31.803  24.229 5.30e-16 3.83e-16 2.87e-16 82.70 -384.26
-31.799  24.460 6.09e-16 4.38e-16 2.75e-16 75.52 -384.14
-31.716  24.457 5.77e-16 3.63e-16 2.50e-16 80.20 -384.13
-31.695  24.385 7.00e-16 6.48e-16 3.77e-16 83.93 -384.13
-31.661  24.668 6.35e-16 4.97e-16 3.27e-16 78.04 -384.02
-31.660  23.503 7.84e-16 5.46e-16 3.95e-16 79.27 -384.30
-31.660  24.507 6.05e-16 3.99e-16 3.17e-16 85.45 -384.05
-31.659  24.278 5.78e-16 5.23e-16 3.17e-16 76.90 -384.18
-31.653  24.284 8.17e-16 5.64e-16 4.38e-16 50.29 -384.18
-31.647  24.228 5.74e-16 3.88e-16 3.20e-16 68.60 -384.34
-31.644  24.233 5.77e-16 4.57e-16 2.65e-16 74.22 -384.20
-31.633  24.473 6.69e-16 4.61e-16 3.64e-16 102.20 -384.00
-31.551  24.326 6.72e-16 5.30e-16 3.18e-16 75.84 -384.13
-31.530  24.643 7.18e-16 4.87e-16 3.21e-16 75.36 -384.16
-31.500  23.940 6.16e-16 4.29e-16 3.27e-16 56.94 -384.12
-31.489  24.135 6.37e-16 4.89e-16 3.20e-16 63.65 -384.10
-31.473  24.429 4.55e-16 3.68e-16 2.65e-16 84.74 -384.05
-31.442  24.087 6.91e-16 4.93e-16 2.90e-16 78.16 -384.26
-31.440  24.312 7.78e-16 4.61e-16 3.62e-16 81.21 -384.23
-31.401  24.357 3.27e-16 2.82e-16 1.86e-16 89.06 -384.24
-31.309  24.207 4.81e-16 3.44e-16 2.44e-16 92.28 -384.09
-31.231  24.330 5.46e-16 3.82e-16 2.63e-16 108.92 -384.12
-31.214  24.029 7.02e-16 4.51e-16 3.39e-16 115.92 -384.32
-31.001  24.451 6.46e-16 3.89e-16 2.86e-16 113.72 -384.21
-30.429  24.029 5.96e-16 3.59e-16 2.95e-16 68.93 -384.30
-30.339  25.162 6.54e-16 4.67e-16 3.14e-16 111.16 -383.99
