x y flux0 flux1 flux2 width rv
 -6.901  32.954 2.26e-17 1.67e-17 1.10e-17 16.12 -2022.65
 -6.900  32.855 2.88e-17 1.99e-17 1.35e-17 21.42 -2022.62
 -6.896  33.050 2.77e-17 1.83e-17 1.29e-17 15.75 -2022.52
 -6.896  32.916 2.42e-17 1.91e-17 1.25e-17 16.53 -2022.74
 -6.893  33.006 1.89e-17 1.49e-17 9.80e-18 16.90 -2022.58
 -6.889  32.975 2.06e-17 1.43e-17 9.33e-18  6.74 -2022.61
 -6.874  32.952 1.80e-17 1.45e-17 8.95e-18 19.30 -2022.54
 -6.869  32.899 2.19e-17 1.81e-17 1.24e-17 14.94 -2022.76
 -6.868  32.995 2.55e-17 1.56e-17 1.08e-17 19.07 -2022.66
 -6.854  32.970 2.49e-17 1.57e-17 1.15e-17 12.32 -2022.78
 -6.753  32.893 2.41e-17 1.78e-17 1.11e-17 15.36 -2022.50
