x y flux0 flux1 flux2 width rv
 21.464 -38.336 3.03e-17 2.76e-17 1.74e-17 21.59 -1607.78
 21.476 -38.346 3.59e-17 3.70e-17 1.80e-17 18.17 -1607.66
 21.503 -38.443 3.50e-17 2.40e-17 2.12e-17 19.19 -1607.75
 21.543 -38.620 3.72e-17 2.52e-17 1.84e-17 28.28 -1607.86
 21.572 -38.502 3.94e-17 3.40e-17 1.81e-17 16.56 -1607.63
 24.921 -32.577 4.57e-17 3.08e-17 2.57e-17 28.50 -1369.24
 24.984 -33.022 4.53e-17 4.88e-17 2.78e-17 33.01 -1369.31
 25.091 -33.046 6.37e-17 3.97e-17 2.76e-17 28.84 -1369.28
 25.100 -32.817 5.33e-17 2.67e-17 1.99e-17 23.70 -1369.28
 25.103 -32.710 5.66e-17 3.35e-17 2.37e-17 12.84 -1369.05
 25.110 -32.638 8.15e-17 4.53e-17 3.47e-17 25.45 -1369.20
 25.165 -32.690 6.35e-17 4.17e-17 2.98e-17 31.41 -1369.26
 25.214 -32.098 5.50e-17 3.17e-17 2.22e-17 26.54 -1369.11
 25.243 -32.778 5.24e-17 3.06e-17 2.27e-17 21.15 -1369.25
 25.264 -32.833 4.46e-17 3.30e-17 2.06e-17 28.33 -1369.06
 25.289 -32.629 3.82e-17 3.56e-17 3.59e-17 19.50 -1369.37
 25.295 -32.704 5.92e-17 3.28e-17 1.99e-17 19.18 -1369.27
 25.318 -32.736 5.88e-17 4.18e-17 2.43e-17 25.26 -1369.27
 25.326 -32.693 6.51e-17 3.98e-17 3.27e-17 19.15 -1369.41
 25.329 -32.718 7.77e-17 3.92e-17 2.70e-17 33.88 -1369.08
 25.335 -32.893 3.46e-17 3.86e-17 2.75e-17 15.05 -1369.29
 25.352 -32.818 5.87e-17 4.72e-17 2.83e-17 26.58 -1369.23
 25.353 -32.716 4.83e-17 3.41e-17 2.13e-17 36.82 -1369.42
 25.380 -32.771 3.83e-17 2.58e-17 1.60e-17 16.37 -1369.20
 25.395 -32.834 5.73e-17 3.35e-17 1.96e-17 27.37 -1369.28
 25.468 -32.731 5.84e-17 3.41e-17 2.61e-17 26.43 -1369.30
 25.485 -32.854 7.01e-17 3.73e-17 2.87e-17 20.03 -1369.24
 25.499 -32.513 6.22e-17 4.13e-17 2.60e-17 30.04 -1369.20
 25.517 -31.602 5.69e-17 3.40e-17 3.08e-17 25.69 -1368.52
 25.525 -32.542 5.14e-17 5.04e-17 2.86e-17 16.30 -1369.24
 25.645 -32.709 6.02e-17 3.02e-17 2.23e-17 23.85 -1369.16
 25.953 -32.814 5.84e-17 5.17e-17 3.00e-17 20.26 -1369.33
 25.959 -33.089 6.95e-17 4.35e-17 3.48e-17 19.17 -1369.39
