x y flux0 flux1 flux2 width rv
 43.771  -0.100 1.35e-16 9.93e-17 6.22e-17 30.35 -782.68
 43.771  -0.102 2.08e-16 1.22e-16 1.06e-16 59.10 -782.75
 43.772  -0.098 9.11e-17 8.22e-17 5.86e-17 48.66 -782.79
 43.772  -0.100 1.35e-16 1.10e-16 6.64e-17 31.98 -782.88
 43.776  -0.097 1.09e-16 8.83e-17 5.44e-17 45.34 -782.65
 43.778  -0.172 1.75e-16 1.21e-16 6.18e-17 31.74 -782.69
 43.779  -0.109 1.18e-16 9.69e-17 6.55e-17 37.31 -782.84
 43.779  -0.183 1.32e-16 7.26e-17 6.00e-17 33.37 -782.69
 43.784  -0.122 1.52e-16 1.38e-16 7.92e-17 43.95 -782.87
 43.787  -0.089 1.62e-16 1.18e-16 7.24e-17 35.31 -782.76
 43.795  -0.044 2.23e-16 1.21e-16 8.29e-17 34.81 -782.65
 43.796  -0.148 1.90e-16 1.24e-16 6.01e-17 41.51 -783.02
